id;text;clean_text;toxic_label;toxicity_pre_clean;toxicity_post_clean;polarity;politeness;nltk_score
;Hi @friend I need to get the raw values from the accelerometer normalized  - in the range [0,1], can you please give me some ideas on how to proceed? I saw you post here about the raw values received from the module. Since I am using the default setting in the I2Cdevlib class, would it be correct to just divide the accelerometer x, y, z values by 32767? I appreciate your answer, thanks. ;Hi @friend I need to get the raw values from the accelerometer normalized  - in the range [0,1], can you please give me some ideas on how to proceed? I saw you post here about the raw values received from the module. Since I am using the default setting in the I2Cdevlib class, would it be correct to just divide the accelerometer x, y, z values by 32767? I appreciate your answer, thanks.;n;0.025409546;0.025409678;-0.08717948717948719;0.7829846553150052;0.9367
;Hi, Indeed my boards are chinese or clone ones, I never had the chance to test this problem in a original board. It would be nice if someone could find a chinese board to Jeff so he could test this bug and maybe fix it. @friend  if you want to "normalize" a value what you need to do is simple, is map function from arduino, see here  Something like this float x = map(PLACE_YOUR_ACCEL_DATA_HERE,-32768,32768,0,1)  Hope it helps. ;Hi, Indeed my boards are chinese or clone ones, I never had the chance to test this problem in a original board. It would be nice if someone could find a chinese board to Jeff so he could test this bug and maybe fix it. @friend  if you want to "normalize" a value what you need to do is simple, is map function from arduino, see here  Something like this float x = map(PLACEYOURACCELDATAHERE,-32768,32768,0,1)  Hope it helps.;n;0.050940536;0.04692812;0.195;0.6093965667429841;0.8731
;Change TWBR on 103 realy help me, but it's not perfect. Now it's running few hours, but still freeze at the end. It's much better then few minutes or seconds. It all depend on amount of code and amount printed chars between fifo readings and on fifo rate. I have chinese clone too. I spent long time on searching for right value for TWBR. Results of different values are very variable from seconds to minutes. TWBR 103 runs in hours for me, you need another value, may be, you must try. I use 6050 2 years at chinese clones only and all that time I tried find the solution for this problem without succes. I will try buy italien version and test it, but better is find problem with chinese clones. Mr. Rowberg I buy one for you. I don't have skills to debug I2C lib. ;Change TWBR on 103 realy help me, but it's not perfect. Now it's running few hours, but still freeze at the end. It's much better then few minutes or seconds. It all depend on amount of code and amount printed chars between fifo readings and on fifo rate. I have chinese clone too. I spent long time on searching for right value for TWBR. Results of different values are very variable from seconds to minutes. TWBR 103 runs in hours for me, you need another value, may be, you must try. I use 6050 2 years at chinese clones only and all that time I tried find the solution for this problem without succes. I will try buy italien version and test it, but better is find problem with chinese clones. Mr. Rowberg I buy one for you. I don't have skills to debug I2C lib.;n;0.09133985;0.09133987;0.031122448979591832;0.5213971352815785;0.8873
;Indeed @friend I already palyed with TWBR and it produces some different timings on the freeze, low values freezes faster. When I get home I will try 103 but the most time I could run the code without freezing is a few minutes, never got a full hour. Maybe your arduino clone is better than  the ones they sell here in brazil (also from china). ;Indeed @friend I already palyed with TWBR and it produces some different timings on the freeze, low values freezes faster. When I get home I will try 103 but the most time I could run the code without freezing is a few minutes, never got a full hour. Maybe your arduino clone is better than  the ones they sell here in brazil (also from china).;n;0.14101143;0.1410114;0.19166666666666665;0.6492996310041607;0.6852
;@friend I know how things are in Brazil regarding this. Boa sorte! ;@friend I know how things are in Brazil regarding this. Boa sorte!;n;0.1814109;0.1814109;0;0.48834273242885173;0
;@friend, can you provide a link to an online store/auction (eBay, Aliexpress, etc.) for the same kind of clone that you have? ;@friend, can you provide a link to an online store/auction (eBay, Aliexpress, etc.) for the same kind of clone that you have?;n;0.07212423;0.07212423;0.3;0.6452081245998788;0
;@friend OBRIGADO! ) @friend the clone that I bought is from this seller  this  never bought it from eBay or Aliexpress. ;@friend OBRIGADO! ) @friend the clone that I bought is from this seller  this  never bought it from eBay or Aliexpress.;n;0.22766937;0.22766937;0;0.46821205908332314;0
;@ ewerlopes Keep in mind the FCC and Europe regulatory body require different power and transmission duty cycle that may be helping to show the issue more. Looks like we have throughput issue with something getting behind and overflowing a buffer or memory. If you use Jtag emulator. You can stop the MCU at freeze point and see where we are. Then you can breakpoint at the start of that routine and see how you are getting there. The best tools for debugging this type of issue. ;@ ewerlopes Keep in mind the FCC and Europe regulatory body require different power and transmission duty cycle that may be helping to show the issue more. Looks like we have throughput issue with something getting behind and overflowing a buffer or memory. If you use Jtag emulator. You can stop the MCU at freeze point and see where we are. Then you can breakpoint at the start of that routine and see how you are getting there. The best tools for debugging this type of issue.;n;0.08234177;0.08234177;0.275;0.6940307616849786;0.8008
;that looks really close, the only difference is that for some reason my arduino's driver is ch340 and this one looks like ch340g, I dont know if this makes any difference. ;that looks really close, the only difference is that for some reason my arduino's driver is ch340 and this one looks like ch340g, I dont know if this makes any difference.;n;0.08291535;0.08291535;0.1;0.5078024505029665;0.3612
;Actually this one looks more close to mine -&gt   cheaper the better cause here in brazil they only sell garbage, so you should probably try to find the shittiest/cheapest arduino and try it out. ;Actually this one looks more close to mine -&gt   cheaper the better cause here in brazil they only sell garbage, so you should probably try to find the shittiest/cheapest arduino and try it out.;n;0.6606022;0.66060215;0.25;0.3405368025998691;0.4404
;I've ordered one of both. The one from China will take a lot longer to get here. ;I've ordered one of both. The one from China will take a lot longer to get here.;n;0.16043396;0.16043383;0;0.5101268111161431;0
;I bought original Arduino nano on friday. Same code run till discharge of battery (cca 6hrs) on 100Hz.  @friend you are right. Thank you ) Mr. Rowberg thank's for your patience. I hope you find solution of clone troubles. And thank's for your libraries. ;I bought original Arduino nano on friday. Same code run till discharge of battery (cca 6hrs) on 100Hz.  @friend you are right. Thank you ) Mr. Rowberg thank's for your patience. I hope you find solution of clone troubles. And thank's for your libraries.;n;0.0602913;0.0602913;0.22767857142857142;0.5669054228286763;0.7184
;@friend I am happy to see that the problem is somehow solved! By the way, I tried to modify the TWBR  value but it did not work. I keep receiving data at about 48Hz. However, this sample frequency is not a huge problem to me now. Good luck! ;@friend I am happy to see that the problem is somehow solved! By the way, I tried to modify the TWBR  value but it did not work. I keep receiving data at about 48Hz. However, this sample frequency is not a huge problem to me now. Good luck!;n;0.0425951;0.0425951;0.5583333333333332;0.5;0.7344
;Sorry to be late to the party. I had struggled with what I believe was the same problem  the program would run and then randomly lock up. I have to echo what slesta came up with. In the file "MPU_6050_6Axis_MotionApps20.h" down at line 266.  I changed the 0x01 which is 100HZ to 0x02 which is about 66HZ and I get a pretty reliable readout. I have yet to test it on a mobile platform, but it is pretty funny to have it in the car with me and watch it give me yaw information when I turn.  My set up is an Ardunino Nano V3.1 with a Level Translator Breakout - PCA9306 to interface with the MPU.  Yaw drifts about 1 degree every minute and a half or so but for my application this should work. Hope this helps. ;Sorry to be late to the party. I had struggled with what I believe was the same problem  the program would run and then randomly lock up. I have to echo what slesta came up with. In the file "MPU60506Axis_MotionApps20.h" down at line 266.  I changed the 0x01 which is 100HZ to 0x02 which is about 66HZ and I get a pretty reliable readout. I have yet to test it on a mobile platform, but it is pretty funny to have it in the car with me and watch it give me yaw information when I turn.  My set up is an Ardunino Nano V3.1 with a Level Translator Breakout - PCA9306 to interface with the MPU.  Yaw drifts about 1 degree every minute and a half or so but for my application this should work. Hope this helps.;n;0.03154356;0.02745704;-0.0969135802469136;0.713336323078962;0.9535
;Hi everyone, is there any progress on this task? I am using the library as well and not only with UNO but also with DUE  which has a more powerful ARM based microcontroller and although everything is fine with the raw values, it crashes after a while of usage in the DMP6 version. What ever TWBR or FIFO rate I tried did not matter, waiting approx 2 min (max) results crash. ;Hi everyone, is there any progress on this task? I am using the library as well and not only with UNO but also with DUE  which has a more powerful ARM based microcontroller and although everything is fine with the raw values, it crashes after a while of usage in the DMP6 version. What ever TWBR or FIFO rate I tried did not matter, waiting approx 2 min (max) results crash.;n;0.10830782;0.10830784;0.143482905982906;0.5621547164123948;0.8261
;@friend  would you mind telling where did you by you MPU6050? Mine I bought from a good reputation store that is a college for studants learning arduino. I think you are correct, there is some sort of problem with the chip itself that causes this problem BUT the Wire library should be able to handle this right, I think the problem is with WIRE and MPU6050 library, none of them are knowing how to handle some unexpected behaviour (or now "expected behaviour" as many reported it) with the chip. Sometimes one of the communication lines dont go back to HIGH or something like that... JEFF'S library and WIRE.H library should know bettter how to handle intermitent connection problems, maybe using timeouts. ;@friend  would you mind telling where did you by you MPU6050? Mine I bought from a good reputation store that is a college for studants learning arduino. I think you are correct, there is some sort of problem with the chip itself that causes this problem BUT the Wire library should be able to handle this right, I think the problem is with WIRE and MPU6050 library, none of them are knowing how to handle some unexpected behaviour (or now "expected behaviour" as many reported it) with the chip. Sometimes one of the communication lines dont go back to HIGH or something like that... JEFF'S library and WIRE.H library should know bettter how to handle intermitent connection problems, maybe using timeouts.;n;0.10235867;0.102358714;0.26821428571428574;0.7579621638206413;-0.7455
;@friend Not at all. I bought two units from Drotek -- both exhibit the same behaviour... much to my dismay. No, not really. MPU6050 latching SDA low is a violation of I²C protocol. Thus, this means undefined behaviour for the library. It really is up to you -- as system engineer -- to handle such situations. There is no universal way to unlatch such a chip although a common technique is disabling I²C, sending 9 clock cycles over SCL pin (as a GPIO) and reenabling I²C mode if SDA unlatches. (Or resetting the offending chip, if possible.) Regarding, the situation with Wire -- it would certainly be nice if it could detect a SDA latch condition as it currently just freezes preventing further handling. This is in fact an oft requested feature. Of course, this requires use of a Timer which is a precious resource on an Arduino. Either way, in my humble opinion, the only correct way for Wire to go about it -- if it were to implement timeouts -- return an error, and let the designer handle it. @friend may (or may not) then choose to implement quirky chip handling, but currently his hand are tied. One last note -- please understand that this is not a bug, you've filed a feature request. I also encourage you to try patching the code yourself and share your results (should you choose to). This is an open-source community. Weee! smiley ;@friend Not at all. I bought two units from Drotek -- both exhibit the same behaviour... much to my dismay. No, not really. MPU6050 latching SDA low is a violation of I²C protocol. Thus, this means undefined behaviour for the library. It really is up to you -- as system engineer -- to handle such situations. There is no universal way to unlatch such a chip although a common technique is disabling I²C, sending 9 clock cycles over SCL pin (as a GPIO) and reenabling I²C mode if SDA unlatches. (Or resetting the offending chip, if possible.) Regarding, the situation with Wire -- it would certainly be nice if it could detect a SDA latch condition as it currently just freezes preventing further handling. This is in fact an oft requested feature. Of course, this requires use of a Timer which is a precious resource on an Arduino. Either way, in my humble opinion, the only correct way for Wire to go about it -- if it were to implement timeouts -- return an error, and let the designer handle it. @friend may (or may not) then choose to implement quirky chip handling, but currently his hand are tied. One last note -- please understand that this is not a bug, you've filed a feature request. I also encourage you to try patching the code yourself and share your results (should you choose to). This is an open-source community. Weee! smiley;n;0.06394722;0.06394728;0.04736842105263159;0.2992466257297375;0.9245
;@friend really interesting result and it matches what I initially thought jeff's library has a problem. I was induced to believe it was wire.h library fault but that cant be possible cause when I extract data direct from the sensor using only wire.h my arduino never freezes. it only freezes when I use jeff's library to get dmp data (that I cant get using only wire.h). Hope jeff investigate this better. ;@friend really interesting result and it matches what I initially thought jeff's library has a problem. I was induced to believe it was wire.h library fault but that cant be possible cause when I extract data direct from the sensor using only wire.h my arduino never freezes. it only freezes when I use jeff's library to get dmp data (that I cant get using only wire.h). Hope jeff investigate this better.;n;0.07309865;0.07309863;0.1375;0.5382161359902342;0.8373
;I can understand why this guy is frustrated, given that there is no new release for this package more than a year, but I don't agree on how he diss the maintainers or contributers. I think you guys should have released a patched version for v5 without the rollup. ;I can understand why this guy is frustrated, given that there is no new release for this package more than a year, but I don't agree on how he diss the maintainers or contributers. I think you guys should have released a patched version for v5 without the rollup.;n;0.22364105;0.22364105;-0.08939393939393936;0.47569074432607883;-0.6668
;I few months ago (when I failed to use this library) - I wrote another one. It's not a drop in replace due to different design (does not create title/meta tags), but could save your day - ;I few months ago (when I failed to use this library) - I wrote another one. It's not a drop in replace due to different design (does not create title/meta tags), but could save your day -;n;0.017867938;0.017867938;-0.20625;0.35445961139351817;0.4854
;I came across this issue as well.  Looking forward to the next release with the fix. ;I came across this issue as well.  Looking forward to the next release with the fix.;n;0.08349646;0.08349643;0;0.5371731534581561;0.2732
;Wow, people are rude. ;Wow, people are rude.;n;0.29953286;0.29953286;-0.09999999999999999;0.439007418522547;0.2023
;position absolute? Are you fucking idiots? ;position absolute? Are you fucking idiots?;y;0.98628235;0.98628235;-0.30000000000000004;0.4846279268686652;0
;Bumps bootstrap from 4.1.2 to 4.1.3. &lt details&gt  &lt summary&gt Release notes&lt /summary&gt   *Sourced from [bootstrap's releases]( []( Ship v4.1.3 - []( dist - []( fix(tests) visual plugins tests - []( Allow background images for active buttons - []( Clarify to close [#26329]( []( fix  on IE10/11 - []( Fix modal overflow style nesting ([#26742]( []( Merge branch 'document-tooltip-flickering' of  []( [#26912]( fix custom file input z-index - []( Fix property order - Additional commits viewable in [compare view]( /&gt   [![Dependabot compatibility score]( will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting .  ---  &lt details&gt  &lt summary&gt Dependabot commands and options&lt /summary&gt  &lt br /&gt   You can trigger Dependabot actions by commenting on this PR -  will rebase this PR -  will merge this PR after your CI passes on it -  will close this PR and stop Dependabot creating any more for this minor/major version (unless you reopen the PR or upgrade to it yourself) -  will reopen this PR -  will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself) -  will set the current labels as the default for future PRs for this repo and language -  will set the current reviewers as the default for future PRs for this repo and language -  will set the current assignees as the default for future PRs for this repo and language -  will comment on this PR with code to add a "Dependabot enabled" badge to your readme  Additionally, you can set the following in your Dependabot [dashboard]( Update frequency (including time of day and day of week) - Automerge options (never/patch/minor, and dev/runtime dependencies) - Pull request limits (per update run and/or open at any time) - Out-of-range updates (receive only lockfile updates, if desired) - Security updates (receive only security updates, if desired)  Finally, you can contact us by mentioning @friend.  &lt /details&gt  ⚠️  Dependabot is rebasing this PR ⚠️ Sit tight and this PR will be updated for you in a minute. If you make any changes yourself then they'll take precedence over the rebase (which will be abandoned). ;Bumps bootstrap from 4.1.2 to 4.1.3. &lt details&gt  &lt summary&gt Release notes&lt /summary&gt   *Sourced from bootstrap's releases( Ship v4.1.3 - ( fix(tests) visual plugins tests - ( Clarify to close #26329( fix  on IE10/11 - ( ( #26912( Fix property order - Additional commits viewable in compare view -  will set the current labels as the default for future PRs for this repo and language -  will set the current reviewers as the default for future PRs for this repo and language -  will set the current assignees as the default for future PRs for this repo and language -  will comment on this PR with code to add a "Dependabot enabled" badge to your readme  Additionally, you can set the following in your Dependabot dashboard - Automerge options (never/patch/minor, and dev/runtime dependencies) - Pull request limits (per update run and/or open at any time) - Out-of-range updates (receive only lockfile updates, if desired) - Security updates (receive only security updates, if desired)  Finally, you can contact us by mentioning @friend.  &lt /details&gt  ⚠️  Dependabot is rebasing this PR ⚠️ Sit tight and this PR will be updated for you in a minute. If you make any changes yourself then they'll take precedence over the rebase (which will be abandoned).;n;0.08840551;0.08802542;0.03557422969187675;0.5315542990550558;0.8313
;Issue description react-popper is a dependency of reactstrap, which I am attempting to use in s SharePoint Framework project.  SharePoint Framework (SPFx) uses webpack extensively, and react-popper is causing webpack warnings which in turn lead to component load failures because react-popper has not been properly included in the output. Discussion of this issue is linked to an open issue in the SharePoint Dev Docs repository, and while the original issue was thought to be a fault in upgrading SPFx to use React 16, investigation has indicated an issue specifically with react-popper - see sp-dev-docs issue 1315. CodePen demo This is a build issue specific to use of react-popper in conjunction with other frameworks and cannot be reproduced in CodePen alone. Steps to reproduce the problem  Create a new SharePoint Framework solution as per the standard guidelines a. Install gulp and the yeoman generator for SPFx  b. Create a new SPFx Web Part  , accept all defaults Update the  file to use React 16 and  Add bootstrap, jquery, reactstrap a. Note that recently released reactstrap@friend.0.0 uses react-popper@friend.8.3 Add any reactstrap component to the SPFx solution Build and deploy per standard processes  a.   b.   c.  Deploy per standard SharePoint Processes Attempt to load the Web Part in a SharePoint Modern Experience page.  What is the expected behavior? It is expected that no warnings will be issued by webpack, and that the component will load correctly. What went wrong? Webpack issues the following warnings during the bundle phase Warning - [webpack] 'dist' ./node_modules/react-popper/lib/Popper.js There are multiple modules with names that only differ in casing. This can lead to unexpected behavior when compiling on a filesystem with other case-semantic. Use equal casing. Compare these module identifiers * D/PROJECTS/Info.Insch.SpfxSandbox/node_modules/source-map-loader/index.js!D/PROJECTS/Info.Insch.SpfxSandbox/node_modules/react-popper/lib/Popper.js     Used by 1 module(s), i. e.     D/PROJECTS/Info.Insch.SpfxSandbox/node_modules/source-map-loader/index.js!D/PROJECTS/Info.Insch.SpfxSandbox/node_modules/react-popper/lib/react-popper.js * D/PROJECTS/Info.Insch.SpfxSandbox/node_modules/source-map-loader/index.js!D/PROJECTS/Info.Insch.SpfxSandbox/node_modules/react-popper/lib/popper.js     Used by 2 module(s), i. e.     D/PROJECTS/Info.Insch.SpfxSandbox/node_modules/source-map-loader/index.js!D/PROJECTS/Info.Insch.SpfxSandbox/node_modules/react-popper/lib/Popper.js  When loading the Web Part, SharePoint Framework issues the following error [SPLoaderError.loadComponentError] ***Failed to load component "2a846d5b-9989-45cc-b7b8-68d8d4e8c231" (HelloWorldWebPart). Original error ***Failed to load entry point from component "2a846d5b-9989-45cc-b7b8-68d8d4e8c231" (HelloWorldWebPart). Original error Error loading     Cannot read property 'placements' of undefined  ***INNERERROR ***Failed to load entry point from component "2a846d5b-9989-45cc-b7b8-68d8d4e8c231" (HelloWorldWebPart). Original error Error loading     Cannot read property 'placements' of undefined ***CALLSTACK Error     at t [as constructor] (    at new t (    at Function.e.buildErrorWithVerboseLog (    at Function.e.buildLoadComponentError (    at     at &lt anonymous&gt   Any other comments? While the error reported when SPFx attempts to load the Web Part appear initially to be an SPFx issue, investigation has identified that the  property which is the root cause of the load failure is from react-popper, and is related to the webpack warnings issued when generating the full output for the web part. As far as I can see, this is because webpack is assuming the reference in react-popper's  file loading the 'real' popper.js is in fact a reference to the same file. Do you have any suggestions which will allow react-popper to be successfully consumed by webpack? Note that I cannot change away from webpack as this is an integral component of the SharePoint Framework. ;Issue description react-popper is a dependency of reactstrap, which I am attempting to use in s SharePoint Framework project.  SharePoint Framework (SPFx) uses webpack extensively, and react-popper is causing webpack warnings which in turn lead to component load failures because react-popper has not been properly included in the output. Discussion of this issue is linked to an open issue in the SharePoint Dev Docs repository, and while the original issue was thought to be a fault in upgrading SPFx to use React 16, investigation has indicated an issue specifically with react-popper - see sp-dev-docs issue 1315. CodePen demo This is a build issue specific to use of react-popper in conjunction with other frameworks and cannot be reproduced in CodePen alone. Steps to reproduce the problem  Create a new SharePoint Framework solution as per the standard guidelines a. Install gulp and the yeoman generator for SPFx  b. Create a new SPFx Web Part  , accept all defaults Update the  file to use React 16 and  Add bootstrap, jquery, reactstrap a. Note that recently released reactstrap@friend.0.0 uses react-popper@friend.8.3 Add any reactstrap component to the SPFx solution Build and deploy per standard processes  a.   b.   c.  Deploy per standard SharePoint Processes Attempt to load the Web Part in a SharePoint Modern Experience page.  What is the expected behavior? It is expected that no warnings will be issued by webpack, and that the component will load correctly. What went wrong? Webpack issues the following warnings during the bundle phase Warning - [webpack] 'dist' ./nodemodules/react-popper/lib/Popper.js There are multiple modules with names that only differ in casing. This can lead to unexpected behavior when compiling on a filesystem with other case-semantic. Use equal casing. Compare these module identifiers * D/PROJECTS/Info.Insch.SpfxSandbox/nodemodules/source-map-loader/index.js!D/PROJECTS/Info.Insch.SpfxSandbox/nodemodules/react-popper/lib/Popper.js     Used by 1 module(s), i. e.     D/PROJECTS/Info.Insch.SpfxSandbox/nodemodules/source-map-loader/index.js!D/PROJECTS/Info.Insch.SpfxSandbox/nodemodules/react-popper/lib/react-popper.js * D/PROJECTS/Info.Insch.SpfxSandbox/nodemodules/source-map-loader/index.js!D/PROJECTS/Info.Insch.SpfxSandbox/nodemodules/react-popper/lib/popper.js     Used by 2 module(s), i. e.     D/PROJECTS/Info.Insch.SpfxSandbox/nodemodules/source-map-loader/index.js!D/PROJECTS/Info.Insch.SpfxSandbox/node_modules/react-popper/lib/Popper.js  When loading the Web Part, SharePoint Framework issues the following error [SPLoaderError.loadComponentError] Failed to load component "2a846d5b-9989-45cc-b7b8-68d8d4e8c231" (HelloWorldWebPart). Original error Failed to load entry point from component "2a846d5b-9989-45cc-b7b8-68d8d4e8c231" (HelloWorldWebPart). Original error Error loading     Cannot read property 'placements' of undefined  INNERERROR Failed to load entry point from component "2a846d5b-9989-45cc-b7b8-68d8d4e8c231" (HelloWorldWebPart). Original error Error loading     Cannot read property 'placements' of undefined *CALLSTACK Error     at t [as constructor] (    at new t (    at Function.e.buildErrorWithVerboseLog (    at Function.e.buildLoadComponentError (    at     at &lt anonymous&gt   Any other comments? While the error reported when SPFx attempts to load the Web Part appear initially to be an SPFx issue, investigation has identified that the  property which is the root cause of the load failure is from react-popper, and is related to the webpack warnings issued when generating the full output for the web part. As far as I can see, this is because webpack is assuming the reference in react-popper's  file loading the 'real' popper.js is in fact a reference to the same file. Do you have any suggestions which will allow react-popper to be successfully consumed by webpack? Note that I cannot change away from webpack as this is an integral component of the SharePoint Framework.;n;0.122942574;0.114896715;0.018395493395493394;0.6686008170716248;-0.9803
;@friend having done a lot of experimentation, I strongly believe that this issue needs to be re-opened. Ultimately, the combination of packages that I'm using (SharePoint Framework, React, React DOM, Reactstrap, FontAwesome and others), require that the webpack resolver modules paths contains , without this in the path for example it is absolutely impossible to include a FontAwesome icon in a Reactstrap button, because react throws errors that are not thrown otherwise. The ultimate fix is to use another name for your  file so that conflicts aren't an issue - changing configurations when those configuration changes are breaking changes for many other packages and package combinations isn't appropriate. ;@friend having done a lot of experimentation, I strongly believe that this issue needs to be re-opened. Ultimately, the combination of packages that I'm using (SharePoint Framework, React, React DOM, Reactstrap, FontAwesome and others), require that the webpack resolver modules paths contains , without this in the path for example it is absolutely impossible to include a FontAwesome icon in a Reactstrap button, because react throws errors that are not thrown otherwise. The ultimate fix is to use another name for your  file so that conflicts aren't an issue - changing configurations when those configuration changes are breaking changes for many other packages and package combinations isn't appropriate.;n;0.053559117;0.053559117;0.09166666666666666;0.5702473989726463;-0.3566
;I find it so difficult to think that you are the only one having this problem honestly... If enough people report this we can think about a solution. Until then, I'm convinced the problem is on your side. ;I find it so difficult to think that you are the only one having this problem honestly... If enough people report this we can think about a solution. Until then, I'm convinced the problem is on your side.;n;0.1626742;0.1626742;0.024999999999999994;0.5586899694542231;-0.6696
;@friend If you looked at the linked issue over at the SharePoint Framework side in my original report, you would see that I'm not the only one with this problem  and that it's not unique to my combination of packages.  Sure, people might not be reporting it directly here, but that's because they're indirectly consuming your package via npm's version of dependency hell, not using it intentionally or knowingly! ;@friend If you looked at the linked issue over at the SharePoint Framework side in my original report, you would see that I'm not the only one with this problem  and that it's not unique to my combination of packages.  Sure, people might not be reporting it directly here, but that's because they're indirectly consuming your package via npm's version of dependency hell, not using it intentionally or knowingly!;n;0.16817857;0.16817853;0.1625;0.3191750827979981;-0.8154
;I know I may be a "weird" person to talk to, but my point is We may fix the problem with  renaming that file, and everybody would be happy and would go to get drunk and sing in the streets, but tomorrow some other package will make the same mistake, and everybody will be sad again. Is this where we want to go? About all the day job stuff etc, if you are willing to pay me my hourly rate I'll be happy to show you all my professionality 😉 ;I know I may be a "weird" person to talk to, but my point is We may fix the problem with  renaming that file, and everybody would be happy and would go to get drunk and sing in the streets, but tomorrow some other package will make the same mistake, and everybody will be sad again. Is this where we want to go? About all the day job stuff etc, if you are willing to pay me my hourly rate I'll be happy to show you all my professionality 😉;n;0.07612573;0.07612555;0.02812500000000001;0.5813651718697554;-0.4497
;How about we balance your hourly rate with the several hundred hours I've already expended on this problem at my hourly rate?! Or, better yet, how about you spend the 45 seconds it would take you to fix the issue! ;How about we balance your hourly rate with the several hundred hours I've already expended on this problem at my hourly rate?! Or, better yet, how about you spend the 45 seconds it would take you to fix the issue!;n;0.22811133;0.22811134;0.3125;0.5;-0.2045
;I'm taking care of the problem here, for free. ;I'm taking care of the problem here, for free.;n;0.123978645;0.123978645;0.4;0.47609801576426136;0.5859
;@friend Does this look reasonable to you as a stopgap solution? (We have a better solution in #7178.) ;@friend Does this look reasonable to you as a stopgap solution? (We have a better solution in #7178.);n;0.100981206;0.100981206;0.35;0.43289965874451025;0.7579
;@friend Do you think we’ll get #7178 in this week? If yes, maybe we don’t need to bother with this fix. ;@friend Do you think we’ll get #7178 in this week? If yes, maybe we don’t need to bother with this fix.;n;0.10213495;0.10213495;0;0.5796624971955822;0.0772
;@friend I'll get that PR ready in a few days. Just to clarify -- we run these tests with the development build right? ;@friend I'll get that PR ready in a few days. Just to clarify -- we run these tests with the development build right?;n;0.048551388;0.0485514;0.09523809523809523;0.5473719510310955;0.3612
;Yeah this seems reasonable. I'm sorry for the pain. I'm however unsure how rollup would solve this as people will use the dev code (react/lib/*), not the production build when writing unit tests. ;Yeah this seems reasonable. I'm sorry for the pain. I'm however unsure how rollup would solve this as people will use the dev code (react/lib/*), not the production build when writing unit tests.;n;0.02063353;0.02063353;-0.016666666666666663;0.541669786662477;-0.3818
;Yes, we run tests with development CommonJS build. Rollup would solve this because we can move requires back to the top of the file (like Jest prefers) but it would still eliminate dead code in prod. Browserify is not that smart which is why I inlined them, but I won't have to after switching to Rollup. ;Yes, we run tests with development CommonJS build. Rollup would solve this because we can move requires back to the top of the file (like Jest prefers) but it would still eliminate dead code in prod. Browserify is not that smart which is why I inlined them, but I won't have to after switching to Rollup.;n;0.06138526;0.06138517;0.12857142857142856;0.5994182690308244;-0.8013
;oh, yeah, that makes sense! ;oh, yeah, that makes sense!;n;0.05853986;0.05853986;0;0.3851568226735762;0.3595
;Okay, this should work, right? This is getting super hacky. 😢 ;Okay, this should work, right? This is getting super hacky. 😢;n;0.09500288;0.09500284;0.373015873015873;0.45665481266150376;0.7003
; This should work in FB because  should give  as it’s an unknown global. This should work in CommonJS because  should give whatever your bundler gives you, and we don’t care whether it exists or not thanks to the same check. This should work in our UMD builds because we don’t use  anywhere except those  checks so it’s safe to force Browserify to use  there. Our  clauses still work because they get envified. This works in Jest because, well,  exists there.  ; This should work in FB because  should give  as it’s an unknown global. This should work in CommonJS because  should give whatever your bundler gives you, and we don’t care whether it exists or not thanks to the same check. This should work in our UMD builds because we don’t use  anywhere except those  checks so it’s safe to force Browserify to use  there. Our  clauses still work because they get envified. This works in Jest because, well,  exists there.;n;0.0617697;0.06176978;0.06;0.4690963523030276;0.7246
;@friend Shall we do it? ;@friend Shall we do it?;n;0.052237894;0.052237913;0;0.34516250484119554;0
;Added new locale file to support spanish translations ;Added new locale file to support spanish translations;n;0.061942805;0.061942834;0.06818181818181818;0.439007418522547;0.4019
;If removing a package from the list in 'add package' and then clicking 'cancel' without changing the access level for the remaining packages, the access levels will change if those packages were already added for the team.  Expected nothing to change when clicking cancel. Related to issue that 'add package' lists packages already added to the team. ;If removing a package from the list in 'add package' and then clicking 'cancel' without changing the access level for the remaining packages, the access levels will change if those packages were already added for the team.  Expected nothing to change when clicking cancel. Related to issue that 'add package' lists packages already added to the team.;n;0.0096331835;0.009633076;-0.05;0.6467250215080151;-0.25
;@friend context, please. which tool are you using for 'add package' and 'clicking cancel'? ;@friend context, please. which tool are you using for 'add package' and 'clicking cancel'?;n;0.03778754;0.03778754;0;0.4343332072602263;0.3182
;Why is account_tx failing? Node is sync'd. ;Why is account_tx failing? Node is sync'd.;n;0.12046828;0.12046828;0;0.3986213744576099;-0.5106
;Yes that works. ;Yes that works.;n;0.0499493;0.0499493;0;0.439007418522547;0.4019
; is showing 8 transactions when I lookup my address, while my call ♠root@friend~# curl -X POST -d '{ "method"  "account_tx", "params"  [ { "account"  "rBe...C6G","ledger_index_min"  32570, "ledger_index_max"  33374525 } ] } '  is showing only 4 transactions! ; is showing 8 transactions when I lookup my address, while my call ♠root@friend~# curl -X POST -d '{ "method"  "accounttx", "params"  [ { "account"  "rBe...C6G","ledgerindexmin"  32570, "ledgerindex_max"  33374525 } ] } '  is showing only 4 transactions!;n;0.0683636;0.068121634;0;0.39029916343403254;0
